"","B.cells.naive","B.cells.memory","Plasma.cells","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.follicular.helper","T.cells.regulatory..Tregs.","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Mast.cells.resting","Mast.cells.activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","Absolute score (sig.score)"
"TCGA.FB.AAPS.01",0.0780850962815876,0.0481005975758438,0.0107284209471675,0.08840243151545,0,0.0984308920859208,0,0.0482083245863185,0.0510086890790765,0,0,0.0512004556060767,0.00675954014359119,0.0692099782106701,0.0167280785792781,0.207257115826812,0,0.000384886168712468,0.0281144934316386,0,0,0,9999,0.396109421728455,0.917997558419964,0.802619000038144
"TCGA.CG.5722.01",0.0472780175622652,0,0.0725721128740369,0.212738104468874,0,0.0119725769012425,0.0232253142301853,0.0404280890556603,0.0353724846044238,0,0,0.0648059685730902,0.0106214749617124,0,0.030460721308716,0.0750527796869126,0.000487980872036842,0.00808481915352038,0.0461390776904671,0,0,0.00308462566458987,9999,0.122082337728799,1.04867616164174,0.682324147607733
"TCGA.38.6178.01",0.0413172118421304,0,0.139319769052188,0.0265050242913819,0,0.112277408073586,0,0.00557591928014936,0.00254582667426036,0,0.00148973984967287,0.00636441102803506,0.00953809167079969,0,0.0142278294416983,0.20772177904645,0,0.0288240189752396,0.0367454275759865,0,0,0.0028874958575651,9999,0.224295281740439,0.985096933561301,0.635339952659143
"TCGA.OR.A5JI.01",0.000507802665134405,0,0.000423212659384973,0.0190464872924988,0,0.00405765922586716,0,0.00367678519522788,0.00168653957927943,0.000520095812582309,0,0.0020681556473555,0.00541768461104958,0,0.00168966234262281,0.0347984200546004,0.000437757124832566,0.000664039826909761,0.0114693859428618,0,0,0,9999,0.092667395405443,1.05627056225044,0.0864636879802073
"TCGA.85.8052.01",0.00663246242757885,0.00970981417216034,0.0260702556990803,0.0252945402358928,0,0.00799305609340867,0,0.0272263846941916,0.00438225728105704,0,0.00119277683162112,0.00570804574660829,0,0.182357420864015,0.00499747847033951,0.148806156270247,0,0,0.00733179849939129,0,0,0,9999,0.507634028897416,0.865592601298858,0.457702447285592
"TCGA.KV.A6GD.01",0.0150494416960479,0,0.0504021751722476,0.0531158703709666,0,0.0245859512304083,0,0.016557148817985,0,0.00816617153586317,0,0.0343019387958634,0.000592929763901675,0.0437077433444615,0.0044085366336107,0.30707434514411,0,0,0,0.0247420307776071,0,0,9999,0.450558355987734,0.893781155920301,0.582704283283073
"TCGA.43.3920.01",0.00619025487108272,0,0.108568559165799,0.0643688630016353,0,0,0.0262525243623865,0.0280564624572835,0,0.00789724205403788,0,0.0298398571577168,0.00252269801134383,0,0.0249894811134683,0.119654624020131,0.00898725456591301,0.00240632476140817,0.000795900663810306,0.0165016863388553,0,0.0116228697227043,9999,0.356676199265005,0.934004548151921,0.458654602267576
"TCGA.B1.A655.01",0.000684867155960621,0,0,0.0104917362553671,0,0.0140828743698736,0,0.000957828473209776,0.000703837658493018,0,0.00291692786354429,0,0.0215930474333488,0.00468526101523533,0.00368596045393461,0.133290930748566,0,0,0.0089792884605889,0,0,0,9999,0.317996529728774,0.982451898459961,0.202072559888123
"TCGA.CV.6933.11",0,0,0.020921056309855,0.00941300522374462,0,0.000258874342375988,0,0.00105905116115447,2.90074711152611e-05,0,0,0.0014932111594352,0.000873027106603276,0.00134749224473038,0.00175638593781127,0.00147216687121457,1.91122431221877e-05,0,0.00170675902059058,0,6.38440288264641e-05,0,9999,-0.00186791429828419,1.080222171278,0.0404129931205793
"TCGA.BH.A1ET.01",0.0158446579372097,0,0.0416865620776221,0.022152826660386,0,0.0538581037818415,0,0.0048483394676951,0,0.00697012396320264,0,0.00859120824302734,0.0184223200538449,0,0.016464054321257,0.0899375307591564,0.00822757119242251,0,0.0332782288593031,0,0,0.000204054062934033,9999,0.153195096108341,1.01224509725597,0.320485581379902
"TCGA.BH.A0EI.01",0.00159819011939727,0,0,0.00812528876543792,0,0.0370360054670576,0,0.00804887185008881,0.00834650585415593,0,0.0148308580798303,0.000382808837484723,0.0069956477029615,0.0152638910364478,0.0026793624851943,0.0523042458060677,0,0,0.0624378890938738,0,0,0,9999,0.0692367159768888,1.06704720205285,0.218049565097998
"TCGA.GD.A3OQ.11",0.00148086573110018,0,0.00736047535925677,0.0752719643718318,0,0.0828352630355972,0,0.0173911161360068,0,0,0.00093559664940734,0.00897445495836902,0.021030703856584,0,0.00169838893735794,0.15467150058165,0,0.00435724458991808,0.0193378056814067,0.0351117016367916,0,0,9999,0.0676869155872803,1.06965798350002,0.430457081525278
"TCGA.AB.3005.03",0.0396352798052224,0,0.040557288621393,0.0128086441743948,0,0.0295724731523486,0,0.00398123603456416,0,0,0.0196140946191083,0,0.140185519426036,0,0,0.0877812450152296,0,0,0.00462526117351738,0,0,0,9999,0.0899037357911096,1.06203547833414,0.378761042021814
"TCGA.AZ.6608.01",0,0.000652190319680458,0.00443971509742746,0.00616814241806775,0,0.0143159478278268,0.00698488116937968,0.00401184565251406,0.00839265220857209,0,0.00436634882270461,0,0.00140181876942523,0.0254220932184606,0.000249411068249022,0,0.000880170151431242,0,0,0.00811814273286143,0.00106032852360689,0,9999,0.0329897211136455,1.08950925878098,0.0864636879802073
"TCGA.V4.A9EA.01",3.51554919646495e-05,0.000114662116668925,7.35373376131204e-06,0,0.000604210854058527,0.00263116794166067,0,0.000162434412442017,0.00146273658380744,0,0.000975718265039238,0.000286013336788852,0.00100394981734587,0.00239771580953712,1.64836323648164e-05,0.0022313171664108,8.79085946632932e-05,0,0.00490031224471219,0,0,0,9999,0.0756870358834669,1.06482620048101,0.0169171400012257
"TCGA.09.1667.01",0.0158658258078622,0,0.00296393867279736,0.041064631899822,0,0.0715042136973608,0,0.0200325490772151,0.0343927277260688,0,0,0.0287522571197122,0.0148658155639669,0.0689029628967261,0.0474356382014123,0.0767579407506148,0,0,0,0.00603453479434783,0,0,9999,0.254233457301833,0.990518851477927,0.428573036207906
"TCGA.B5.A3FD.01",0.00410930499902384,0,0.0020683619837487,0.00804918565437081,0,0.0118267648345785,0,0.00711655838484507,0.0127616954357393,0,0.00500317323809107,0.0123028231719564,0.0225361455119446,0.0237324852417459,0.00146634739086309,0.0416749799106905,0.00103510768327548,0,0.0267640684323758,0,0,0,9999,0.0669274595260107,1.06118498555768,0.180447001873249
"TCGA.IB.7651.01",0.00562390828309181,0.000387804873597156,0.0962117349658214,0.0451789926282871,0,0.112880824780609,0.023732191874687,0.0187751524072699,0.0214032285853391,0,0.0367260797910737,0,0.0127438009800468,0.0623484258836314,0.0666415206136683,0.164707327779877,0.0117385539116897,0,0.0101593387253577,0.0212819892241928,0,0,9999,0.278442129200824,0.967638433853229,0.71054087530824
"TCGA.W5.AA34.11",0.0138418537448419,0,0.017240084053495,0.0074141649186711,0,0.0130995739583767,0,0.000806334175627087,0.000513338068356982,0,0.00157837081923855,0.00689567184679919,0.00362564018613151,0,0.00921930640127741,0.0161462782570077,0,0,0.00172480529561098,0,0,0,9999,-0.02664112778717,1.08811123964268,0.0921054217254341
"TCGA.DU.7294.01",0.000511041273103477,0,0.00114424303757306,0,0.00273976922440929,0.0102116690733067,0,0.00255005081538387,0.000383497241846257,0,0.00120502520028067,0,0.00999545993737285,0.00449492898316019,0.00237479965666289,0.0274725804681921,0.000736014279882153,0,0.0276568449558665,0,0.000795050129898498,0.00547393215761817,9999,0.0216517162597019,1.09275842821559,0.0977449064345566
"TCGA.E2.A15J.01",0.00159096150868046,0.000103713768684846,0,0.00975591178824178,0,0.0106288431754548,0,0.0251999105712491,0.00271332690960717,0,0.00274603390845296,0.000273895036780761,0.00555525628357478,0.0213336410593231,0.00410081558074606,0.054071580465409,0,0.000272458347522648,0.00168954267997228,0,0,0,9999,0.0822688781584262,1.07457983368341,0.1400358910837
"TCGA.22.1000.01",0.0141200754607132,0.00277880254145377,0.117386490566285,0.0598101094098345,0,0.105057324098112,0,0.0207470199203231,0.0331132763603672,0,0.0091867325879912,0,0.00933513288066923,0.0757331271550675,0.0583537692297367,0.354317870786877,0.0617049841691675,0.00231831874838628,0.0178968684735411,0.0102084632503908,0,0,9999,0.570460020915947,0.832422147586119,0.952068365638916
"TCGA.BH.A18R.11",0,0,0.105172441429665,0.0413983475008294,0,0.0453667323504357,0,0.0244187653009399,0,0,0,0.00622328610916189,0.0087845953617236,0.00375117686188207,0.00423102082105994,0.0513214365463398,0,0,0.0880932397397763,0,0,0,9999,0.156303047733397,1.01322663309146,0.378761042021814
"TCGA.BP.5187.01",0.0117207598092025,0,0.00395028108635042,0.11707736279857,0,0.07720092680303,0,0.0128668582449274,0.0111742893033014,0.0121353587841881,0,0.0254528523125366,0.00840634769348249,0,0.0504323144899024,0.101593506726443,0,0,0,0.0103222929168562,0,0.000339425902798829,9999,0.124078511042823,1.06436435366073,0.442672576871589
"TCGA.A1.A0SQ.01",0.0111290788350443,0,0.0393159394377506,0.0156270427805622,0,0.0263450440216052,0,0.00505518645985099,0.000810543155792987,0,0,0.00654289953238484,0.00761781217644497,0,0.0132170284935014,0.0828371280224071,0.00318605991759624,0,0.0167023014161024,0,0,0,9999,0.0401275285734434,1.05785825695876,0.228386064249043
"TCGA.AC.A2QJ.01",0,0,0,0.0111127896379338,0,0,0,0.0171231094376859,0.00335698055020295,0.00390700051695033,0,0.0035651499603006,0.00908045458066674,0.0810959753481285,0.0038845194446304,0.137842867709069,6.38114735074096e-05,0,0.00528954047719201,0,0,0,9999,0.656438893181658,0.754799337735237,0.276322199136268
"TCGA.HU.A4G3.11",0.00322206203192959,0,0.0102179187813627,0.00761579467054204,0,0.0155525364689063,0,0.00020870309329883,0,0,0.00094282802992178,0.00139707176121554,0.00439344247552919,0,0.00177156067420595,0.0419954610460776,0.00125108739624486,0,0.0260894559273786,0,0,0,9999,0.110089318183037,1.04152985855799,0.114657922356613
"TCGA.FS.A1ZP.06",0.0272094666089283,0,0.0126262645035207,0.0384018129029124,0,0.0122058840404868,0,0.019772580636327,0.0105678244185647,0,0,0.00836044224345118,0.00232277579322329,0,0.0131622911060592,0.177181451455217,0.00421663313136826,0,0.00855923445758054,0,0,0,9999,0.201118370491465,1.01612523833197,0.334586661297639
"TCGA.L5.A8NF.01",0.0156560484033759,0,0.0228007901550172,0.000451795322090542,0,0.0807678177401199,0,0,0.0131458238802856,0,0,0.00832292951663228,0.00281197765953604,0.0233558909980576,0.00650396680949396,0.0500042874131438,0,0.0107809210670042,0,0.00805364214257384,0,0.00358427560886423,9999,0.0362631581356429,1.06619212274326,0.246240166716195
"TCGA.A7.A26H.01",0.0243922458523298,0,0.0154893375760981,0.0319796913331812,0,0.0643341854634235,0,0.0192348458479773,0,0,0,0.0119381689218142,0.00310284809854129,0.0623849030059062,0.032579269749248,0.153177868162406,0.00496981787774678,0,0.0200304050906943,0,0,0,9999,0.314456254547823,0.958857774563366,0.443613586979367
"TCGA.86.8074.01",0.0124921542950722,0,0.0606835672724746,0.0462881334353519,0,0.0660886711969633,0,0.0324645130263879,0.0190732043103844,0,0,0.0329798378565007,0.0210984323680131,0.00848174578181458,0.0643104585756111,0.299766504045347,0.0662537901215017,0.00679262028951148,0,0,0,0.0113646922511618,9999,0.272010820007228,0.977681160580408,0.748138324826096
"TCGA.61.1736.01",0.0107209987911329,0,0.00121726954064866,0.015590539264987,0,0.0519615298724101,0,0.00117069368772745,0.0106397956995708,0,0,0.0198910215501234,0.0215347898060283,0,0.00095423973268513,0.108284217795353,0,0.00825622314189955,0,0.0110522010627516,0,0,9999,0.0790566315794622,1.06791883850856,0.261273519945318
"TCGA.CW.6097.01",0.0839884880966979,0,0.0681865335194831,0.123080023889733,0,0.330201106007772,0,0,0.00590454697466927,0,0,0.0301008838521197,0.0404713198728497,0.00852920393547527,0.103019624868581,0.253471022432551,0.011690855155917,0,0.0334466518931872,0,0,0,9999,0.366743636584915,0.931719646719865,1.09209026049904
"TCGA.B3.8121.01",0.0260543362021665,0,0.0945479216803472,0.026527674312519,0,0.0639607429562598,0.0014274514985581,0,0.0184760356495519,0,0.00203836466192348,0.0227930368969404,0.0196270423186989,0.0597676254146752,0.0416347198563123,0.293934760547469,0,0,0.0706841240623228,0,0,0.0245006407854552,9999,0.327495865947062,0.949533743215669,0.7659744768432
"TCGA.DB.5274.01",0.0051371055916703,0,0.0012691752006649,0.0101768625221132,0,0,0,0.0102611932857928,0,0,0,0.00628900360987298,0.0234389753965006,0.00179728687700806,0.00141379171574324,0.0588207787964412,0,0,0,0.0119446189837776,0,8.78917360669754e-05,9999,0.328529222613048,0.958769608797105,0.130636683715652
"TCGA.XU.AAXV.01",0,0.0227269568772201,0.0143590747386287,0.162165865707031,0.151219225502983,0.0348676650488538,0,0.0787490691557295,0.0270137042205539,0,0,0.0356456266399902,0.0184048065507587,0,0.00869965148164184,0.00877962800269684,0.0373683902818717,0,0.0155863560736147,0,0,0,9999,0.389996162790334,0.935638443464755,0.615586020281574
"TCGA.52.7812.01",0.00178682322442965,0.000342715355293816,0.0166873835546049,0.169883167169697,0,0,0.0161148277952934,0.0766207216459674,0.0141426901492607,0.0061769882175935,0,0.0388507228094115,0.0124639971265968,0.0391604365030994,0.0822451055399394,0.128106899415589,0,0,0.00079041185064187,0,0,0,9999,0.378167493027556,0.933115012294567,0.603372890357418
"TCGA.BP.4351.01",0.00297715987162398,0,0.0029073423397765,0.0719428932689153,0,0.0850543988936138,0,0.0195539450918685,0,0,0,0.028324155170744,0.0243362112877866,0,0.0151923484607474,0.170262557008318,0,0,0.00614829168741785,0,0,0,9999,0.136876255032669,1.04673923801075,0.426699303080811
"TCGA.AG.3591.01",0.0176368480138697,0,0.0325731509096526,0.0117831867175462,0,0.046219411903592,0,0.00409768204022452,0.000430268711735399,0,0,0.00506943400508561,0.00293331431386839,0,0.00163892459046097,0.036242509470343,0.00802691689301984,0,0,0.0123032999613351,0.00525204653103628,0,9999,0.0947749236064074,1.03383825481314,0.18420699406177
"TCGA.UZ.A9PS.05",0.00119661547348527,0.00281980495291312,0,0.0407022425178978,0,0.00368316324008045,0,0.00159503621351271,0.0100399797850708,0,0,0.025284357348159,0.00242500889461146,0.0491356406456039,0.0132072750188462,0.158992021423064,0.00122233227465318,0,0.0242831835097412,0,0,0,9999,0.281875386866034,0.988906156101837,0.334586661297639
"TCGA.FP.A4BE.01",0.00299277257219688,0,0.0181029399501066,0.0566654918144536,0,0.0575711230183802,0.0494448481425523,0.0367759383569893,0.0299771411057789,0,0.00332747338530965,0.0108892939622056,0.00015687086404537,0.024100517164058,0.0287511914961654,0.152536103211475,0.00346275150899245,0,0.000799577465582968,0,0,0,9999,0.359966241766922,0.935415612495865,0.475554034018292
"TCGA.EJ.7793.11",0.019171863916233,0,0.0412348073261254,0.0289735684884854,0,0.0649690602829897,0,0.00222899184596564,0,0,0,0.00998789285977962,0.0419196844613164,0,0.0110567043102071,0.0635298616729913,0,0.000310215243090552,0.0605941087233548,0,0,0,9999,0.147044426045978,1.01469774197328,0.343976759130539
"TCGA.DD.AAEB.01",0.000181813751010238,0.00021161388811275,0,0.00919471448610977,0,0.000572766840158533,0,0,0,0,0.00745787088282598,0,0.0043421006423471,0.00347632410853647,0.000684445860492284,0.00998316172364393,1.09154695093278e-05,0,0.00523705516330162,0,0,0,9999,0.00931994294981197,1.10259983994994,0.041352782816048
"TCGA.MB.A8JL.01",0.00707419504932124,0,0.0177941861594406,0.0172740812447,0,0.0147578629938707,0.000823291980344147,0.00257801359943739,0.00255828309562774,0,0.00407922899090627,0,0.00106433744525525,0.0402838688758271,0.00556516402579281,0.134014125496145,0,0,0.0105924307826372,0,0,0,9999,0.239397828522804,1.01242778709185,0.258459069739306
"TCGA.BP.5192.01",0.00929879372710569,0,0.00258217464978775,0.0338956694858828,0,0.0456274938276023,0,0.00687815071196262,6.87092558980672e-07,0,0,0.0127084897176613,0.00301042339294985,0,0.0107027547328437,0.0767572907569988,0,0.00893678570010204,0.0217410067183252,0,0,0,9999,0.048162139802069,1.0708584828688,0.232139720513781
"TCGA.QC.A6FX.01",0,0.00546090328773062,0,0.0211892002233502,0,0.0578376018446195,0.00167048235159042,0,0.0105319832372827,0,0.00672072870472967,0.00308164024385016,0.00521732364904013,0.00766658775698983,0.0195155345102643,0.204263884551177,0,0,0.00342002586750946,0,0,0.00305285553694889,9999,0.294168108910903,0.982422552850143,0.349628751765083
"TCGA.EJ.5522.01",0.0137262372459623,0,0.044536744177718,0.0467769569296447,0,0.0900935169536282,0,0.00938022161825286,0.010548300373013,0,0,0.00832542960161121,0.0091185193093291,0,0.0390805867291352,0.0395061674086251,0.0295524439302075,0,0.0550304628290202,0,0,0,9999,0.063462558130726,1.05154393457107,0.395675587106147
"TCGA.E2.A1IL.01",0.0299966559509907,0,0.0337610074223642,0.0161493406113829,0,0.0191140916833763,0,0.0155575967168274,0,0,0.00208075102904818,0.00661872401308927,0.000346773110907903,0.0107454984881216,0.0271179953862408,0.103225514126949,0,0,0.0267724573539484,0,0,0.00174800305907276,9999,0.0909963689133498,1.04465419766426,0.29323440895232
"TCGA.CC.5263.01",0.000771359694996425,0.000395454198957887,0,0.0059698952118265,0,0.0472022699237731,0,0.00587856915054902,0.0060420694784163,0,0,0.00602149305495477,0.0157735232024365,0.0226792012351675,0.0143677914814277,0.0624128708339299,0.0345665285402295,0,0.0178620460696847,0,0,0.00347669084998397,9999,0.0727747693979503,1.05949624490093,0.243419762926334
"TCGA.BR.8380.01",0.0433489804109633,0,0.041373972736451,0.0410271597200396,0,0.0705007590696605,0.000431207754496634,0.0206114615994248,0.00306313281074791,0,0,0.00826030257762305,0.0214749671449685,0.0204196231747161,0.0130098296770774,0.115151036558766,0.00499330127671003,0,0.026992250805021,0.00167282933570717,0,0,9999,0.153758485026,1.01406878454234,0.432330814652373
"TCGA.AN.A04D.01",0.000706640907674896,0,0.0100196345638316,0.00939767708463817,0,0,0,0.0231699420629364,0,0,0.00333101734697447,0.00179851329242929,0.00338937948638233,0.0161490315680742,0.00484064055807065,0.04906646130083,0.00342020780989759,0,0,0,0.000648337334971177,0,9999,0.0217711264512677,1.09233271698972,0.125937483316711
"TCGA.55.8616.01",0.0297558970750079,0.041411033138673,0.0425424814697999,0.0474288514502505,0,0.0862289909113474,0,0.00418021031181739,0.00285873600701934,0,0.00374511290529258,0,0.0133855820025686,0,0.0150308748173505,0.149085605142363,0,0.00103538739195422,0.00288411115804102,0.00121590340380172,0,0,9999,0.216360449111479,0.994420177639026,0.440788777185288
"TCGA.EA.A5ZF.01",0.0222304048940436,0,0.0384023536067588,0.00866679123408354,0,0.0198883858533681,0,0.0121478946381089,0.00332623640060765,0,0,0.00722841687260717,0.00559481522136287,0.0493185277576945,0.00212768336114207,0.0655234970266132,0,0.0231546972427837,0,0.00531855547105951,0,0.00117128458652331,9999,0.0621651879666466,1.06100166597068,0.264099544166757
"TCGA.B5.A11R.01",0.00124957927473923,0,0.0369027026334832,0.0358552879836546,0,0.014190740526321,0,0.0463936686818634,0.00267401736902526,0,0,0.0330206886064747,0.00201676357325519,0,0.00938026310294803,0.0590323328174512,0.00263375450384798,3.55698319337951e-05,0.00191592466948049,0,0,0,9999,0.138029848611852,1.03876242784334,0.245301293574478
"TCGA.28.5209.01",0.000478283146505076,0.00131049248102256,0.000301061969322871,0,0,0.0198022584478279,0,0.00256293286233164,0.00382853739350061,0,0.009121497446531,0.00305773948889758,0.00316062717117399,0.0505852221285972,0.00147402045363619,0.0462669648466516,0,0.000473845788317387,0,0.0070140058439499,0,0.00188075984306977,9999,0.145317208173512,1.07255383211638,0.151318249311335
"TCGA.C8.A27B.01",0.040502399459702,0,0.024581256977351,0.0615426460735768,0,0.0260984824229427,0.0170115192356533,0.0338212659727387,0.00480836257083784,0,0.00724028033306011,0,0.00281819811428483,0.217946001910824,0.10531966808865,0.106894339998068,0,0,0.00650809751568896,0,0,0,9999,0.423680596318398,0.91236876420854,0.655092518673378
"TCGA.BR.7851.01",0.0460422075209342,0,0.0336045529198058,0.0565477132793639,0,0.0874242221340578,0,0.0471622524938521,0.0251520330219323,0,0.00927643086188495,0.0203352428259312,0.0128536007970609,0.0506692755273334,0.0278280931884677,0.120185707826873,0.00144915079335898,0,0,0.0286611577845924,0,0.000466203946764493,9999,0.181858503974353,1.01030746286955,0.567657844922213
"TCGA.97.A4M0.01",0,0.0238812614895691,0.0344839058984965,0.10844177852942,0,0.178681857256127,0,0.0490732758805641,0.0438797782197915,0,0,0.0583980769683564,0.0752635489034187,0,0.0364656293537936,0.137225424904666,0.0685659137686236,0.0111424406641404,0.0645218398393738,0,0,0,9999,0.248342565540129,0.981358091857525,0.89002473167634
"TCGA.CV.6959.01",0.00668937907908248,0,0.0414440354453682,0.0132296965816102,0,0.0656792917746907,0.00229924383593015,0,0,0,0.00671748216558413,0.0091016016501184,0.000288944860182952,0.103994529314253,0.052367646786175,0.0952140806814897,0,0.00364668739103887,0,0.0386142803034819,0,0.00713922996804619,9999,0.397971592132923,0.921301150744423,0.446426129837052
"TCGA.AN.A0AS.01",0.00390664805861711,0,0,0,0,0.00644610350121244,0,0.00759775280738177,0.0112645470411381,0,0.00104224603124826,0.00510849556953913,0,0.11419868023257,0.00399831719080874,0.0633373104668838,0,0,0.016341309097743,0,0,0.00266451123125638,9999,0.443919592875608,0.917682602028912,0.235905921228398
"TCGA.HT.7604.01",0,0.00121632455904117,0.000256672710741579,0.000670072310787226,0.000859520395652596,0.00665274208689809,0,0,0,0,0.00125974602218953,0.00282399406643647,0.0214913745115127,0,0.00037411316687904,0.0719858279440627,0,0,0,0.0144657637273608,0.000121581919574731,0,9999,0.132808302966501,1.08638878554819,0.122177733421137
"TCGA.FS.A4F9.06",0.00158093245201037,0,0.00088959806683671,0.00267707281305744,0,0.00342750821304316,0,0.0102901804647651,0.00133411092339193,0,0.00237005549538322,0,0.000118197665189428,0.00919814189844483,0.00179740627465594,0.034505070728114,0.000458867217848488,0,0.0103010964938284,0,0.00282108121801176,0,9999,0.0435492130562563,1.0841003222548,0.0817693199245807
"TCGA.EL.A3ZR.01",0,0,0.000997983872685168,0.0111321815830904,0,0.00646406737681782,0,0.014166029353037,0,0,0,0.00492479482693246,0.00385996327217223,0,0.000364098238922603,0.0275258187280005,0,0,0.00951272028598359,0,0,0,9999,-0.0316471601348568,1.10610273181965,0.0789476575376417
"TCGA.D8.A4Z1.01",0.0351155190961895,0,0.0760862183094507,0.0639456118138112,0,0.0669767491798246,0,0.0557673504014881,0,0,0,0.0195122093196185,0.00578855555301995,0,0.0221740904500339,0.123844793161597,0.00767352414064537,0,0.0983041520479894,0,0,0,9999,0.242337319115159,0.978948514709936,0.575188773473668
"TCGA.49.6767.01",0.00689083992179386,0,0,0.0443869645310627,0,0.0275252570405894,0.0100706239106894,0.0246994295527799,0.00921029323638239,0.00179365618476498,0,0.0501744926981172,0,0.142233465507869,0.0333886669998075,0.0989107426220609,0,0,0.0140542420092697,0,0,0,9999,0.334003522214325,0.961138983824006,0.463338674215187
"TCGA.CV.7255.11",0.014052315694759,0,0.01063146948453,0.0411845569211293,0,0.0823084098630414,0,0.0405297463920656,0.00724407269250631,0,0,0.018016408643839,0.0141478978628513,0,0.0253798414691287,0.0478489328841802,0.0222825645984444,0.00666915438447782,0,0.0674854743476181,0,0.000720061421072546,9999,0.0725041097933388,1.06737154799362,0.398500906659644
"TCGA.BA.4078.01",0.0274244005184616,0,0.0198815542720958,0.0288349651892165,0,0.0920331667348419,0.00605251710172734,0.0227869137583277,0.00967952184522386,0,0.00898835891870184,0,0.0112468546427836,0,0.0226333044413782,0.143134220877398,0.0582289681409179,0.00969806093756911,0.0204472291590343,0.00797844253757323,0,0.00155487198459046,9999,0.288514798160711,0.963028082854185,0.490603351059841
"TCGA.A8.A06R.01",0.000850578891519333,0,0.0978029625857638,0.0242826736749843,0,0.00213037099386943,0.000933041199131961,0.0211207131425723,0.0118872770324195,8.52892068557918e-05,0,0.000550891669205847,0,0.0858900880269426,0.0480560290844275,0.0801081542316359,0.00276633682158053,0,0.00772920628058245,0.00107382531379696,0,0.00288006515819287,9999,0.621562883992055,0.800653840604848,0.388147503313481
"TCGA.FU.A23L.01",0.00743064724394478,0,0.0352925374117752,0.153024574208067,0,0.0357072911600968,0.00187716162226167,0.0309095492888648,0.0331907937342957,0,0,0.0710125462874473,0.0120011790189632,0.00853111545404246,0.0869530263417649,0.0593202023069593,0.000561266242046503,0.0231075768101207,0.0221797592947316,0,0.00347771557361675,0,9999,0.415828943880706,0.916041563529719,0.584576941998998
"TCGA.TM.A84F.01",0.00550357116202367,0,0.00128170655267366,0.0213880506420445,0,0.0347551176395389,0,0.00950612151795576,0,0,0,0.0291228072372778,0.0734415559963513,0,0.0193063497795875,0.120271625113095,0,0,0,0.0413810175989125,0.00305707055657398,0,9999,0.429918873029746,0.903656854671623,0.359014993796035
"TCGA.YL.A8SA.01",0.00098369727085602,0,0.0277123210968148,0.00248102350888934,0,0.0203190916721336,0,0.0109227465910617,0.00327065019746232,0,0,0.0117907119933866,0.00512539412687353,0.00676293962616551,0.0121265244064178,0.0127850124051818,0.00261288903187006,0,0.0165673822448338,0,0,0,9999,-0.0215426454203652,1.07631046918329,0.133460384171947
"TCGA.UY.A9PB.01",0.0119041437264633,0,0.0759322357658003,0.130320111488407,0,0.0343944519676814,0.0252967627469647,0.0282747442560058,0.0272219791948454,0,0.00390728881441562,0.0327273465274766,0.00965711774076272,0.0418333743563631,0.0632461533201268,0.156640386966336,0.00828182660654757,0,0.00662822873142299,0,0,0.0044597884368278,9999,0.385916001596723,0.92249825389472,0.660725940646447
"TCGA.WB.A81N.01",0.00854368967875641,0,0.00420369102445739,0.0187767562108253,0,0.0132286226412973,0,0.00384435361341162,0.00459382987496171,0,0,0.0147455521213064,0.0139294954382616,0,0.00861368104202377,0.0669267039297836,0,0,0,0.0042491354725927,0,0,9999,0.0406811889423836,1.0853557178363,0.161655511047678
"TCGA.D7.6518.01",0.0115493774732106,0,0.06246204618637,0.0223878674967094,0,0.0944280697785143,0,0.00342914504667284,0.025718943764624,0,0.000465367834819215,0.0173507814152348,0.0157175804238127,0.0293485479300567,0.0333505249593412,0.0722892405607891,0.0125964870608958,0,0.00320522447307231,0.00453627768512708,0,0,9999,0.248567011947984,0.979043480914942,0.40883548208925
"TCGA.AO.A1KP.01",0.011738364096513,0,0.00153535485959307,0.00748105235448395,0,0.0186852773801113,0,0.0101713333191872,0.0107529965009143,0,0.00318574021568581,0,0.00297776990496418,0.0112118117842206,0,0.00695760698958948,0.000375535959199247,0.00627399169596154,0.0110957024518936,0,0,0,9999,0.0326540223849717,1.06860825203712,0.102442537512317
"TCGA.FE.A3PD.01",0.0284860800300737,0,0.0570818110180843,0.0561902293918942,0,0.00387428490306163,0,0.0534049825830714,0.00156167878838144,0,0,0.0282061733352346,0.0175690009250421,0,0.0173618751531832,0.047681399100413,0.00353512841779184,0.00386674255837828,0.00730536303522397,0,0,0,9999,0.037568124855594,1.06313968763814,0.326124749239834
"TCGA.UB.A7MC.01",0.000162821488326094,0,0.00112807626597407,0.00545087481251279,0,0.00616697017915281,0,0.0024225467098713,0.000314793354895628,0,0.00159210071715341,0.00269476870105463,0.00575350559953782,0.00435200079223967,0.00630129334961117,0.00837532275899411,0.00112088997573579,0,0.0133737835925799,0,0,0,9999,0.00132563256966818,1.08894413243074,0.0592097482976392
