"","B.cells.naive","B.cells.memory","Plasma.cells","T.cells.CD8","T.cells.CD4.naive","T.cells.CD4.memory.resting","T.cells.CD4.memory.activated","T.cells.follicular.helper","T.cells.regulatory..Tregs.","T.cells.gamma.delta","NK.cells.resting","NK.cells.activated","Monocytes","Macrophages.M0","Macrophages.M1","Macrophages.M2","Dendritic.cells.resting","Dendritic.cells.activated","Mast.cells.resting","Mast.cells.activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","Absolute score (sig.score)"
"GTEX.1269C.0003.SM.5S2PB",0,0.101701586087433,0.0309023585660278,0.000135938727919079,0,0,0,0.00525849855422168,0.000478960484900585,0,0,0.00371279147593174,0,0,0,0.00104118333041773,0,0.0152653475759095,0,0,0.000843778943981291,0,9999,0.521580232710702,0.853947220049779,0.159340443746742
"GTEX.XGQ4.1826.SM.4AT6F",0.0913113671981543,0.000363161264832745,0.0188728576834773,0.0711109791841444,0,0.123006337767263,0,0.0909319848940856,0,0,0,0.0434329501344132,0.0151679827455184,0,0,0.0812443722809166,0,0.000240105413014729,0.0788172835128541,0.00306561835199387,0,0,9999,0.190028862616267,1.01368811710445,0.617565000430668
"GTEX.P78B.1926.SM.3P616",0.0156196539448953,0,0.00578557376017969,0.020069829779676,0,0.0351482896625612,0,0.017988181219231,0,0,0,0.011758444309664,0.0070715277336747,0,0,0.0474492115153048,0,0.00119715640145527,0.00604375823962005,0,0,0,9999,0.0230315392267306,1.08228241087241,0.168131626566262
"GTEX.OXRN.1426.SM.3LK5U",0.00412405281311627,0,0,0.0331584968955672,0,0.0630417635646424,0,0.00264712915045857,0,0,0.00684370024406531,0.00214241404220914,0.023433726544983,0,0.00513310041933853,0.156557607504956,0,0.00065227904546503,0.0442776366723216,0,0.000399644024499136,0.0070423732197818,9999,0.108680284765609,1.0528640407739,0.349453924141404
"GTEX.Z9EW.0926.SM.5CVMM",0.299218607299584,0.423836630108498,0.0424208292649108,0.184662041133121,0,0.281438768957538,0,0.0224005795689569,0.0104511807287763,0,0.0322594207885262,0,0.044427258552129,0,0.031330292602611,0.169983754209351,0,0,0.0103003422061539,0,0,0,9999,0.54756752481516,0.838796280287939,1.55272970542016
"GTEX.P44G.0011.R10A.SM.2I3FF",0.0354185299970547,0,0.0189657024802388,0.00772830483481573,0,0,0,0.00850883519492534,0,0,0,0.0083444255517472,0.0245498399321359,0.0153652203503277,0.000329357504603294,0,0,0,0,0.00166549618505754,0,0,9999,-0.0220427631816407,1.09337419034928,0.120875712030906
"GTEX.P4PP.0126.SM.3LK69",0.0186293832373771,0,0,0.0137891888801815,0,0.00752439616402798,0,0.0215101819653851,0,0,0.00533761122344545,0.00739486884153315,0.00298569063353469,9.54053411740096e-05,0,0.0604175557783792,0,0.00213885541314671,0.0360021921448559,0,0,0,9999,0.035461761754339,1.07277714159512,0.175825329623041
"GTEX.S341.1526.SM.4AD6K",0.0387262456536647,0,0.180642717044621,0.0460787745293627,0,0.0532774595683225,0,0.00592439647324358,0,0,0.000528930442913294,0.0160976973199546,0.0083022506276678,0,0,0.11814026018172,0,0,0.0540283001667617,0.000231705734486162,0,0,9999,0.149528783067269,1.01011079728263,0.521978737742718
"GTEX.13NYS.0326.SM.5MR4L",0.00914013023577418,0,0.00352948758389693,0.00416125902372573,0,0.0191598735489172,0,0.00200009352077114,0.00225878138301093,0,0.0158168374303283,0,0.0120137979629463,0.00892060691009917,0.00164025065378804,0.00749527019022526,0,0,0.0165083861987951,0,0,0.00284788562288828,9999,-0.0206406140760094,1.08763651414307,0.105492660265167
"GTEX.13N11.2926.SM.5K7VD",0.00388425750697457,0,0.000532032625026713,0,0,0.0326706972870263,0,0.0065362410358566,0.00869394169074893,0,0.0259739006592885,0,0.0136407567708745,0,0.00192998410335786,0.0958788191373944,0,0,0.0256415871724448,0,0,0,9999,0.08613812141873,1.06124229155834,0.215382217988993
"GTEX.XUJ4.1726.SM.4BONW",0.0174717133819483,0,0.0148781357301683,0,0,0.16185861605458,0,0.00425728373886849,0,0,0.049577694276465,0,0.103094563147834,0,0,0.140548400256643,0,0.000544207381040669,0.0114692051006079,0,0,0.0292604877299543,9999,0.177964246338108,1.01857056563656,0.53296030679811
"GTEX.11ZU8.2526.SM.5EQKI",0.0162190119072002,0,0,0.0229889102084162,0,0,0,0.0417274357005289,0,0,0.00816346649519033,0.00584108992418984,0.00764280748510378,0,0,0.12704133605085,0,0.00997797603714356,0.0560013403267624,0,0,0,9999,0.0476624958096214,1.07404085517717,0.295603374135386
"GTEX.11EMC.2826.SM.5PNY6",0.0231145781721465,0,0,0.00934549167792545,0,0.0189675816872539,0,0.00981497400701428,0,0,0.0242669242660223,0.00698675767061904,0.0781470809510099,0,0.00706090195089635,0.132111301023982,0,0,0.0253460939866795,0,0,0,9999,0.200642330893584,1.01510360154678,0.335161685393549
"GTEX.YFC4.0011.R1a.SM.4V6EH",0.00250411883913914,0,0.000939915502937873,0.00667043398089902,0,0.0304860586318166,0,0.00204578276039055,0.00647028137224096,0,0.00618507253982727,0.00129109858478318,0.0115498228611326,0.0154597242909126,0.000132781047538427,0,0,0,0.018988782940919,0,0,0.00716536263802853,9999,-0.0454255437734499,1.11071913029643,0.109889235990566
"GTEX.YECK.1926.SM.4W21H",0.00601172401612215,0,0,0.0255739778465593,0,0.0148438369671415,0,0.0152279827125498,0,0,0.0268125641936835,0.0111624064241324,0.0142240541892085,0,0.0027843013821089,0.0208307813940516,0,0,0,0.0273633974720427,0,0,9999,-0.00440140513087931,1.13917568700928,0.1648350265976
"GTEX.ZXES.1426.SM.5NQ8S",0.0226206645759866,0.0301938851096956,0.00645507812322678,0.0545877781857543,0,0.0633619442402507,0,0.00132226477880164,0,0,0.00948315965267229,0.00455615617560004,0.00731166694864982,0,0,0.0244394541077631,0,0,0.0303596207363902,0.00244093100138427,0,0,9999,0.17473554125107,1.02474802159215,0.257132603636175
"GTEX.11GS4.2926.SM.5A5LF",0.0143512738771589,0,0,0.0479315121393607,0,0.0807171804575194,0,0.00762083005231876,0,0,0.0128916771202418,0,0.029996649543487,0,0.0155117621876613,0.253791593143978,0,0,0.00825615432038941,0.000349760948770587,0,0,9999,0.285259002263434,0.980933120655977,0.471418393790886
"GTEX.1399S.2426.SM.5K7U3",0.0197378412898162,0,0.00262609672057833,0.0320311146398532,0,0.0222230337519562,0,0.00999950928813827,0,0,0.00555428706425775,0.00208900083474476,0.0115531959876433,0,0,0.141392699265862,0,0.000721544416502825,0.0240364690389174,0,0,0.000566048631903153,9999,0.198726915799475,1.01670135644449,0.272530840930173
"GTEX.WEY5.2326.SM.3GIKK",0,0,0,0.0109506886125168,0,0.025502225468695,0,0.032813424233942,0,0,0.00352630230904349,0.0103602190560841,0.00923811711425809,0,0,0.0552603502354947,0.0211164988361237,0,0.0772009227221458,0,0,0.00238462542823668,9999,0.0602276154851555,1.07187454967351,0.24835337401654
"GTEX.WFON.1526.SM.4LVMP",0.0170797247249573,0,0,0.0122215426232743,0,0.0388590314378981,0,0.00820421846750819,0,0,0.00792383556324343,0.00150455572997852,0.0108331015168292,0,0,0.14120322232437,0,0,0.0281019228196195,0,0,0,9999,0.228665522412471,1.00453615385145,0.265931155207678
"GTEX.1399R.0626.SM.5K7UZ",0.0170715735995137,0,0,0.0300207064360177,0,0.0243041018165199,0,0.00148171933951714,0.00476556875539386,0,0,0.0146482128938708,0.00454457203413564,0,0.0064493640057463,0.148824562296342,0,0,0.0478866354629569,0,0,0,9999,0.201200052767598,1.01537012126451,0.299997016640014
"GTEX.131XH.0011.R10a.SM.5EGLJ",0.00544425316710447,0,0.0313646128103489,0.0138047642131626,0.00270106500485136,0,0,0.00856256392946876,0,0,0,0.0114375859964937,0.00156396963002899,0.00375341354164215,0,0.00487068908429902,0,0,0.00440974976699205,0,0,0,9999,-0.0451403351648561,1.09985847585496,0.0879126671443919
"GTEX.XPVG.2126.SM.4B667",0.0134151448713409,0,0,0,0.000880457324010901,0.0595318014612277,0,0.0257861601417246,0.00865086690814057,0,0.0106739709952233,0,0.0216032436800859,0.00313823601581005,0,0.0313016344651145,0.00593234952401709,0.00926838081328037,0.0977214226637254,0,0,0,9999,0.185185946034898,1.01871329208679,0.287903668863701
"GTEX.RTLS.0526.SM.2TF64",0.00687220527882288,0,0.0182888921174967,0,0.00100164692494691,0.00212196923028219,0,0.000176518037458731,0,0,0.00428649722614889,0.000701739201588069,0.00483084900679781,0,0,0.0147492878793976,0,0,0.00258619800616427,0,0,0.00042786246698626,9999,-0.0180609307999618,1.07102705814292,0.0560436653760903
"GTEX.Y8E5.0006.SM.47JWQ",0,0.00587151843476792,0,0.00231002852075542,0.0104230286924332,0,0.00189029241106401,0,0,0,0.00639491747970511,0,0.0541283479353636,0,0,0,0,0.000130255462217508,0.00255962387185977,0,0,0.0646430616621038,9999,0.763673833085713,0.646751970156081,0.14835107447027
"GTEX.13G51.0526.SM.5IJCQ",0.0143167715665197,0,0,0.0192117213714184,0,0.076343325435596,0,0,0,0,0.0232217182400299,0.0126742093845418,0.0137413564577991,0,0,0.192671053955359,0,0.000415972708340481,0.0594857530388804,0,0,0,9999,0.15519439231082,1.03442270039879,0.412081882158485
"GTEX.XGQ4.2526.SM.4AT57",0.0426119036478136,0,0.00216640005848186,0.0124784646922472,0,0.0215938711023732,0,0.020336448910546,0,0,0,0.0103864721231275,0.0259686056434346,0,0,0.128970069827651,0,0,0.0486723360235891,0,0,0,9999,0.181390651105193,1.01580824520808,0.313184572029264
"GTEX.147JS.1226.SM.5RQK4",0,0,0,0.128665106036969,0,0.149072488870623,0,0,0,0,0.127354464335349,0,0.234123198168473,0.201460088079116,0.00228740698209405,0.317333192765243,0,0.0262683583079959,0.132330404557536,0,0.00631533772992973,0.0318963924437009,9999,0.367929936607572,0.933211847602408,1.35710643827703
"GTEX.S4Q7.0626.SM.4AD5M",0.00211914766297774,0,0.0562840818711174,0.0571527599912831,0,0.0211147569581114,0,0.0226857577568474,0.00865042922792982,0,0.0178042818903463,0.00420917439061889,0.0273205651404586,0,0,0.0366777240449565,0,0.00183702800038997,0.0430488187984303,0,0,0,9999,0.0441698773974733,1.0561803058149,0.298904525733467
"GTEX.13QBU.0926.SM.5K7WQ",0.0128261424609227,0,0.00122687881198595,0,0,0.0232098909283743,0,0.0016152839238178,0.00279114459883565,0,0.00433298672378524,0.00388701477920285,0.00562051732524656,0,0.000176049680503832,0.0285610434633312,0,0,0.0179483663311452,0,0,0,9999,0.0572634417823735,1.05844607343478,0.102195319027151
"GTEX.SIU7.0226.SM.4BRX2",0.00467228965192741,0.0188959760159646,0,0.176426479686513,0,0.0924376902019289,0,0.0304733083556377,0,0,0,0.0400561636907233,0.0496921594175115,0,0.0409355165263081,0.626798309388623,0.00170825541282171,0,0,0.0288912528592541,0,0.00655844881137647,9999,0.500071931049994,0.865251725948759,1.11754585001859
"GTEX.X638.0008.SM.47JZ7",0.0083028149612184,0,0,0.0105144530777764,0,0.0163280003233035,0,0,0,0,0.00733580981949411,0,0.00313540935341817,0.00322009827661579,0,0,0,0.00257014038661208,0,0.00353926093581671,0,0,9999,-0.0207478763030883,1.13212899068171,0.0549459871342551
"GTEX.13N2G.0011.R2a.SM.5MR4Q",0.0155384228796294,0,0.00543874297289621,0.0166342813998685,0,0.00874064819492554,0,0.000482933206222412,0.00138857586880121,0,0.00405717107741565,0.00129922824686179,0.0265231013003101,0,0.00258356735003826,0.0617193314397652,0,0,0.00174333370948059,0,0,0,9999,0.0332110510929326,1.08592853667983,0.146149337646215
"GTEX.ZYWO.2826.SM.5GIDY",0.00129140059103796,0,0.000758651650822789,0,0,0.0246256243139536,0,0.000918266844382808,0.000309567984244538,0,0.00824963692070114,0.0028847699861124,0.00842855193070097,0.00291912430101469,0.00126345703707975,0.0203111435223169,0,0,0.0250493367030049,0,0,0.000793236510978211,9999,0.0161579617723688,1.08460143963072,0.0978027682963507
"GTEX.1128S.2726.SM.5H12C",0.0157056863594506,0,0.00638404138099209,0.0078999268200454,0.000318599158254229,0,0,0.0115461064240881,0,0,0.00557504764870081,0.00422294988115871,0.0279260224864906,0.00543758343514512,0,0.00926406105996513,0,0,0.00461999423934156,0,0,0,9999,-0.0572370578060072,1.10475954863512,0.0989000188936323
"GTEX.QEG5.0726.SM.4R1JQ",0.0319591495896819,0,0.0393252414910969,0,0.0306991571179097,0.0204805385709405,0,0.014547588155843,0,0,0.0131696742516516,0.00644565199032703,0.0102691793672514,0,0.00245620002699419,0.1061417503779,0,0,0.0354933543960675,0,0,0,9999,0.0271098696253466,1.06002138419739,0.310987485335664
"GTEX.YB5E.1826.SM.5IFI4",0.0222420113927571,0,0.0489040347426715,0.0165962268305929,0,0.01949147043732,0,0.0363588633986796,0,0,0,0.00936952342506402,0.0135973131550707,0,0.00233310195824513,0.0402316892209172,0,0,0.0139434683031713,0,0,0,9999,0.0528490883540561,1.04516696695147,0.223067702864489
"GTEX.ZZPU.0926.SM.5GZYT",0.00759926072926277,0,0.0121261999223277,0.00376813323822476,0.000256432739287875,9.94104253122632e-05,0,1.331359302916e-05,0,0,0,0.00226800572404725,0.0190175116617741,0,0.000173811398720666,0.0389466098627609,0,0,0.0107192322108667,0,0,0.00171759619345501,9999,0.108611625858847,1.05180589761451,0.0967055176990691
"GTEX.145LU.1326.SM.5LU9N",0.0112985736988193,0,0,0.0125665340342211,0.00524285855019468,0,0,0.0112725330355883,0,0,0.0244878497432255,0.00569528253568172,0.00856492915908496,0,0.00176600415743461,0.0153828997043964,0,0,0,0.0132442720453603,0.00157042424213955,0.00648955466835007,9999,-0.0291348602440214,1.13511696047682,0.117581715574496
"GTEX.131XF.0726.SM.5GIE5",0.00879308407544668,0,0.000805696607510332,0.0123836003765627,0,0.0684829587729284,0.00131308678578959,0,0,0,0.0166468850911622,0,0.0377409547434282,0,0,0.247043666917325,0,0.0192907630915956,0.049848946587557,0,0.0137813386197092,0.00408678826872184,9999,0.275195976166064,0.982636195508886,0.480217769937736
"GTEX.11ZVC.0011.R4a.SM.5BC6Z",0.0142938203778789,0,0.00244237131360174,0.00753432547157489,0,0.00133487641557376,0,0.00804418300074014,0,0,0.0046001394533102,0.00456849699931643,0.00756010259933781,0,0.00562095319713423,0.0103741562386259,0,0,0.00395323455055567,0,0,0,9999,-0.0540557782877044,1.10756802535309,0.0703266596176497
"GTEX.11GSO.0011.R3b.SM.57WB2",0.0240091764822057,0,0.0127101233307367,0.0136188349749999,0,0,0,0.01011963166955,0,0,0,0.0112515500552873,0.00787531317133047,0,0,0.0111784405590635,0,0,0.00594244745589551,0,0,0,9999,-0.051877909606501,1.10605703794986,0.0967055176990691
"GTEX.131XF.1226.SM.5HL8V",0.00518852150056111,0,0.0294107250727162,0.050103338325556,0,0.0460233993161005,0,0.00447738376296885,0,0,0.00560272359564296,0.00200259480979386,0.00675527727484114,0.000319806996188336,0.000325399084578849,0.0213469520802409,0,0,0.0356513676626721,0.00487420386245672,0,0,9999,0.280869413469396,0.972300080328096,0.212081693344318
"GTEX.ZDTT.1026.SM.5KM19",0.180637118522075,0.337913477666034,0,0.470472315196765,0,0,0,0.0377871190719924,0.0596993128044995,0,0.0198551601620006,0.0742660904074179,0.476698213104912,0,0,0.242769515050902,0,0,0,0,0,0.157074380982563,9999,0.467610282967064,0.883052035262561,2.05717270296916
"GTEX.ZE9C.2526.SM.5IJDR",0.00992294140829918,0,0,0.00112257425457477,0,0.00349140363676114,0,0.028298892800136,0,0,0.00107423304745522,0.0116429229448365,0,0.018603028178728,0,0.0220727106749333,0.0247118627253541,2.50918044347219e-06,0.0180578896403044,0,0,0.00165713654485407,9999,-0.0331607915817382,1.09741351458469,0.14065810503668
"GTEX.11TT1.1526.SM.5EQKU",5.28716142593444e-05,0,0.00618217202564231,0.00572285032377751,0,0.0145546471078196,0,0.00309499992792568,0,0,0.00318178035515839,0,0.0278122134474047,0,0.00288016459812452,0.0381336746770429,0,0.0101573062595501,0.0132205839745995,0.00686998897150839,0,0,9999,0.0108512478275765,1.08318289727344,0.131863253282813
"GTEX.XBED.0526.SM.47JY3",0.00513224012743786,0,0.0034392447385886,0,0,0.0141370048076641,0,0.00241735301187499,0.00242579494678873,0,0.00814054511196483,0.000814892634745278,0.00713175418450169,0,9.06076099922606e-06,0.0137548015903073,0,0,0.00309823240255558,0,0,0.00103503754892183,9999,-0.0331290577235934,1.09276018273401,0.06153596186635
"GTEX.11ZUS.2626.SM.5FQUR",0,0,0.00279292993813155,0,0,0.0143593448315897,0,0.0294355747494955,0,0,0.00300399758231218,0.0116722586998024,0.00138292218812108,0.00687325040703336,0,0.0460506238274991,0.0125178834929009,0.006986679716394,0.0187703954626037,0,0,0,9999,0.0130634125147154,1.07963736283175,0.153845860895884
"GTEX.WVLH.2926.SM.3MJG5",0.0120274179366277,0,0,0.0253513375120095,0,0.0030092989334006,0,0.0266458737161941,0,0,0,0.00546401740934261,0.00807673727187175,0.0105517889964379,0,0,0,0,0.0110688472512672,0,0,0,9999,-0.0294562368814686,1.12013581463419,0.102195319027151
"GTEX.146FR.1626.SM.5Q5DS",0.00389712245775275,0,0.000353168019682385,0.0240164499099448,0,0.0504559299364926,0,0.00344853696079903,0,0,0.000115251307527467,0.00725333201008021,0.0145068084436907,0,0.006676123663497,0.0829433315068995,0,0,0.0351983444051804,0,0.00850201130555682,0,9999,0.0736538557691605,1.05835863183177,0.237366409927104
"GTEX.145MN.1726.SM.5SIA6",0,0.00193182999516202,0.202644164774379,0.0475664957650736,0,0.0437959364754474,0,6.87069558576658e-05,0,0,0.0124070399947504,0.00235884953888084,0.00560212318661479,0,0,0.0795987804158065,0,0,0.0131322070475088,0.0040760204695098,0,0,9999,0.0447896135326181,1.05428704334356,0.413182154618991
"GTEX.ZE7O.3026.SM.51MS4",0.00206874699331103,0.00139550255436494,0,0,0,0.0450670103781644,0,0.00191264671388466,0.0111418165029408,0,0.028623226395667,0,0.0169987605176462,0,0.0017920435124702,0.0463676159995876,0,0,0.0820000173894956,0,0,0,9999,0.138988195616928,1.04518146851882,0.237367386957532
"GTEX.13FTZ.0226.SM.5K7X6",0.00536387007628099,0,0.00236124267581127,0.00169899214375555,0,0.00442925777839378,0,0.00744332950231497,0,0,0.00389194275455051,0.00108362093418877,0.00338604914543861,0,0.00437772586786143,0.0198541533422801,0,0,0.00874576413229271,0,0,0,9999,0.0416318253694505,1.06112275195563,0.0626359483531687
"K.562.SM.4WWAK",0.0075759230239349,0,0.000221875043926319,0,0.0053111406372231,0,0,0.00316410613123713,0.000245856266562734,0.000964349975008563,0.0015735979551639,0,0,0.000184934221412166,0,0.00299603924594901,0,0.000603568414351077,0.00265042761056665,0,0.019562873304881,0,9999,0.100716087678308,1.06933162971246,0.0450546918302166
"GTEX.ZXG5.0008.SM.57WDB",0,0.00185376754171279,0.0018323840538235,0,0.0119158584749845,0.0155270019878723,0,0,0,0,0.00410917706000931,0,0.00109430882428956,0.00604883569624978,0,0,0,2.22256279193617e-05,0,0.0020909015054734,0,0.000560231057882139,9999,-0.00433338855990603,1.12588321515691,0.0450546918302166
"GTEX.12WSH.2526.SM.5CVNH",0.00583056645574664,0,0.0121297301023794,0.00124446552280193,0,0.00167209299588441,0,0.00537858044351233,0,0,0.00230578777104046,0.00122580697803505,0.00351795776115964,0,0.00253603199815057,0.0148290683987554,0,0,0,0,0,0.00207637861967033,9999,-0.0348429157025595,1.07938147850337,0.0527464670471361
"GTEX.YEC3.1926.SM.4WWF5",0.00389830788821913,0,0.000469264750174595,0.0138259043794977,0,0.0107877251592733,0,0.00112428091708467,0,0,0,0.00682473607045646,0.00750904856486494,0,0.00106294430335269,0.043366003778973,0,0,0.117727623776851,0,0,0,9999,0.510256060707367,0.868306238501029,0.206595839588747
"GTEX.RVPU.0011.R8A.SM.5SI8I",0.00702268006839079,0,0.00818255876017401,0.00808939372429813,0,0.00398065148204625,0,0,0.000874725987551396,0,0.00484798940178666,0,0.0155560525182134,0,0.000101842734121388,0.0169422512991827,0,0,0,0.000392206824475328,0,0.00653613696704881,9999,-0.0231003995273117,1.09832351228584,0.0725264897672888
"GTEX.U3ZH.0326.SM.4WWDX",0.00803694815216655,0,0.00082553031048617,0.00488108462664002,0,0.00647784887844076,0,0,0.00604042274132277,0,0.0048431506369032,0.00101936847758064,0.0134203697891933,0,0,0.0273987743097775,0,0.000188549406238723,0.00777522988151058,0,0,0.00151069565424887,9999,0.00642798408933828,1.08295819662715,0.0824179728645091
"GTEX.12ZZX.0011.R3b.SM.5EGLH",0.0106623141857696,0,0.00951852890551839,0.0078102441713354,0.00545819186947624,0.00465313146856501,0,0.00405150845113118,0,0,0.0063064344705567,0.00816612925687122,0.00559751251893878,0.00856145463500205,0,0.0171872758686586,0,0,0.00484998023112667,0,0,0.00168435420320883,9999,-0.0636930382339623,1.1045694582431,0.0945070602361587
"GTEX.11OF3.0826.SM.5BC51",0.0595486983634731,0,0,0.0622814800972128,0,0.169810370936241,0,0.00610832035479555,0,0,0.0379220654579783,0.0224638764355113,0.0522350599666387,0,0.00719644513510695,0.12335270764954,0,0,0.0359917687496464,0,0,0,9999,0.155487238636318,1.02894251841235,0.576910793146143
"GTEX.1313W.0011.R2a.SM.5EGLF",0.0231884978441161,0,0.000893166190351056,0.0158569510481711,0,0.00319332614733668,0,0.00273495175078306,0,0,0,0.00501085051575177,0.0149914755157931,0,0,0.0507721639913118,0,0,0.00313643651367819,0,0,0,9999,-0.0130201274843933,1.10577430464983,0.119777819517293
"GTEX.12WSM.0008.SM.5S2VD",0.00626328419358865,0,0.00018865769676459,0.00130918569986202,0,0.0272110316828898,0,0,8.25972388934012e-05,0,0.00907106430879072,0,0.00430111560238298,0.00118593928387208,0,0,0,0.000902475614292432,0,0.00434717191972478,0,8.34638931936735e-05,9999,-0.00458428501008235,1.13008573103348,0.0549459871342551
"GTEX.13O3Q.0011.R1b.SM.5KM3L",0.0137196720278279,0,0.00953666826624016,0.0109969381973082,0,0.000913723121233289,0,0.00757741359243554,0,0,0.00438807082481759,0.00160258572353932,0.0115847241126141,0,0,0.0142765809567555,0,0,0.00122465468613663,0,0,0,9999,-0.0386010084101288,1.08884874170804,0.0758210315089081
"GTEX.11DXZ.2426.SM.5N9DT",0.0015948013991944,0,0.0100803365364958,0.00647055255600226,0,0.00194118531146127,0,0.00606452108621663,0,0,0.00442705344610604,0.00193854011047705,0.00385739166810053,0,0.00110165614001952,0.00499634783341301,0,0,0.00148415569265047,0,0,0,9999,-0.0238677924140217,1.08811873610937,0.0439565417801369
"GTEX.11EI6.2626.SM.5PNVT",5.13127131013073e-05,0,0.000242965692955827,0,0,0.0413869066775126,0,0.00211761827377765,0.00920025257858811,0,0.0145400604347418,0.00499435543765828,0.0288268653333533,0,0.000624913083684561,0.0755944645437828,0,0,0.037802503219837,0,0,0,9999,0.117640822490521,1.04364226886458,0.215382217988993
"GTEX.YF7O.1926.SM.4W1YQ",0.0230677020254229,0,0.0573784725799373,0.0658677671020825,0,0.0234809811202646,0,0.0308466407760759,0,0,0,0.0221503810007204,0.0178179386800732,0,0.00344183285777195,0.0443890895712052,0,0,0.00975740946913882,0.0160787622999394,0,0,9999,0.0534114283387963,1.0587876530354,0.314276977482632
"GTEX.T5JC.1226.SM.4DM7C",0.01698337603147,0,0,0.00783048017563904,0,0.0277150348405907,0,0.0131780773457322,0,0,0,0.00948483491977204,0.000591980540484385,0,7.56491850186411e-05,0.0495931363186396,0,0,0.087729336534266,0,0,0,9999,0.166094240523807,1.0438360290661,0.213181905891613
"GTEX.11OC5.0426.SM.5Q5AR",0,0,0,0.00139701485226073,0,0.0135020841731195,0,0.00619762315713928,0,0,0,0.00126867890589368,0.00639783079478599,0,0.0016796797043113,0.0219542615943482,0,0,0.00694426588057819,0,0,0,9999,0.016752072793085,1.08400413953494,0.0593414390624368
"GTEX.W5WG.1526.SM.4LMIG",0.00949889666436513,0,0.000686088860380165,0.0191996763299989,0,0.0357095415228072,0,0.00157191482354086,0,0,0.00379669995179598,0.0047596404166911,0.00751290249220746,0,0.000338367915784893,0.063628477873571,0,0,0.0477981816792766,0,0,0,9999,0.20734011544764,1.0057225325257,0.194500388530419
"GTEX.12696.2426.SM.5EQ6H",0.0124095959335566,0,0.00679726618285996,0.0212759866933499,0,0.0234148761253723,0,0.0229470949740089,0,0,0.00906116453531143,0.00118100060356645,0.0130375652800268,0,0,0.0467185293797262,0.0601445299265495,0.00371314323430085,0.0254526354769837,0,0,0,9999,0.0306512291346921,1.06337802484775,0.246153388345613
"GTEX.XLM4.3026.SM.4AT6L",0.000466086555947272,0.00195738546340833,0,0,0,0.0239921748950164,0,0.00652224220949005,0.0128539730517037,0,0.0200500147752417,0,0.0222036208746306,0.0207273190271138,0,0,0,0,0.0214101141554077,0,0,0.013768898025211,9999,-0.0490071492875867,1.11508704476733,0.143951829033171
"GTEX.P4PQ.2626.SM.5SI7K",0.0253824345534975,0,0.00885403473014477,0.0315048181834525,0,0.062704507065409,0,0.00756879438853474,0,0,0.0277566126408773,0.00127309647960207,0.0238886759790211,0.00348435719142972,0.00335114981783177,0.0428523042788279,0,0,0.0383043579041255,0,0,0,9999,-0.0228017701199588,1.09174708856912,0.276925143212754
"GTEX.ZLFU.0826.SM.4WWBP",0.0039429760472529,0,0.000588208888542549,0.00556551541167363,0,0.0207870169246435,0,0,0,0,0,0.00446501475937175,0.0414445123804816,0,0.0105939771490069,0.133296387225341,0,0,0,0.0292470591386071,0,0.00171232806597317,9999,0.287028728434867,0.991197435856948,0.251642995990894
"GTEX.PX3G.3026.SM.48TZR",0.00958968601131013,0.00632781184048329,0,0.0707529562992437,0,0.0223673918017491,0,0.010758960722858,0.0136023505428085,0,0.0242405454677498,0.0125363109816087,0.207776360634376,0,0.0153331144029732,0.234998331247781,0.00145644824839831,0,0.0834395796345989,0,0,0,9999,0.231873472084364,1.00053840757262,0.713179847835939
"GTEX.ZAJG.0126.SM.5HL94",0,0,0,0,0,0.0526920313985333,0,0.0159567213613972,0.0103676135611782,0,0.0231381647763009,0,0.0137818288671307,0,0.00205633290420564,0.0128520154045993,0,0,0.105422483026624,0,0,0,9999,0.157842295083252,1.06038251852086,0.236267191299969
"GTEX.WEY5.2026.SM.3GILE",0,0.000282248835724174,0.000556177724045826,0.000469123594438883,0,0.00769509838665111,0,0.00216143573295346,0.000237140932557002,0,0.00420117984739305,0.00243799885989358,0.00564373457044161,0.00130317872309597,4.92879611890844e-05,0.00347662841195912,0,0,0.00632299461036136,0,0,0.00142710951525102,9999,-0.0303487034297502,1.10850448647933,0.0362633377059552
"GTEX.ZF2S.1026.SM.4WWB1",0.0079200987861168,0,0,0.00190416655808687,0,0.00926953350541533,0,0.00403013433128854,0,0,0.00458048750765385,0.00359600715122676,0.0148655276986775,0,0.00252342921685672,0.0349973178529292,0,0,0.0134562851098297,0,0,0.00175703117555109,9999,0.0292455774051503,1.07737407221989,0.0989000188936323
"GTEX.PLZ6.0426.SM.5IJDW",0,0,0.0381313782403315,0.033132155325735,0,0.0990991849090111,0,0.00471209751619354,0,0,0.0359480221189047,0,0.118920669436799,0,0.00494591299934203,0.352431175688425,0,0,0.0674679082390772,0,0,0.0144526038017635,9999,0.512206918669178,0.859564277409612,0.769241108275583
"GTEX.131XW.2226.SM.5PNY1",0.0203439611301381,0,0.00188792100054744,0.0337467589799133,0,0.014525976019825,0,0.00816558167810866,0,0,0.000771342945266009,0.0104246331220728,0.0228290467970052,0,0.00230578574407541,0.10067467452934,0,0.000694269112227464,0.0508391473928335,0.00677977435186822,0,0.00293627040953238,9999,0.134798481913614,1.03601530262755,0.276925143212754
