"","mRNAProportions.Bcells","mRNAProportions.CAFs","mRNAProportions.CD4_Tcells","mRNAProportions.CD8_Tcells","mRNAProportions.Endothelial","mRNAProportions.Macrophages","mRNAProportions.NKcells","mRNAProportions.otherCells","cellFractions.Bcells","cellFractions.CAFs","cellFractions.CD4_Tcells","cellFractions.CD8_Tcells","cellFractions.Endothelial","cellFractions.Macrophages","cellFractions.NKcells","cellFractions.otherCells","fit.gof.convergeCode","fit.gof.convergeMessage","fit.gof.RMSE_weighted","fit.gof.Root_mean_squared_geneExpr_weighted","fit.gof.spearmanR","fit.gof.spearmanP","fit.gof.pearsonR","fit.gof.pearsonP","fit.gof.regline_a_x","fit.gof.regline_b","fit.gof.regline_a_x_through0","fit.gof.sum_mRNAProportions"
"GTEX.UPK5.2326.SM.3P5Z8",0.00746354830575478,0.0308840589301776,0.0646729217642628,0.0248610373992348,0.226870733240819,0.0124456103005623,1.38946937342447e-08,0.632802076164495,0.00749286504423927,0.0311293926704192,0.0659784049993963,0.0253628806227562,0.228672926587981,0.00353465046823248,1.27434659066881e-08,0.63782886686351,0,"",201.8069497999,226.091580897155,0.564265692422592,2.60015792574729e-09,0.407304569688206,4.19519725136768e-05,0.194346758399392,22.0494177150236,0.256071425890928,0.367197923835505
"GTEX.12WS9.0011.R10a.SM.57WBV",0.00369824264682935,0.0011934973343758,0.0829966062479173,0.0402228010551964,0.0492892979421064,0.0124594452086288,1.88341130128459e-09,0.810140107681535,0.00371121990401957,0.00120247609788214,0.0846366351141267,0.041017611322658,0.049660104760747,0.00353710298169388,1.72664270753196e-09,0.81623484809223,0,"",160.26442314926,161.981788487193,0.276259654676255,0.00672927042691296,0.0282521888379692,0.78579339132222,0.00530541847908672,10.8407327082703,0.0405470943749156,0.189859892318465
"GTEX.XBED.1926.SM.47JYP",0.00363182631171665,0.0497552876587267,0.122256958224631,0.0383602692936053,0.0433460791873477,0.00836599877332011,3.67591179869285e-09,0.734283576874741,0.00363214833101976,0.0499587380552367,0.124247843568904,0.03898494455993,0.043523322198348,0.00236692237664037,3.35845557578228e-09,0.737286077551465,0,"",170.878428203146,218.024567025697,0.52739953752093,3.99031541999782e-08,0.587668952593506,3.83175505405206e-10,0.384089716374792,15.4402766574563,0.419288773055179,0.265716423125259
"GTEX.SIU8.0326.SM.2XCDR",0.00239725300159275,0.0679044591239616,0.0594816514115872,0.0333525031366941,0.115007405827007,0.00791992613085187,6.79553774338512e-10,0.713936800688752,0.00239866491406962,0.0682162306920914,0.0604805173241918,0.0339125864177174,0.115535442420241,0.00224183970147844,6.21177277384764e-10,0.717214717909033,0,"",233.678801807571,297.057981517576,0.63817099534367,3.49368844916953e-12,0.622261799836894,1.68111417396399e-11,0.389561500099126,11.6033553032354,0.410951960579393,0.286063199311248
"GTEX.ZVT3.0126.SM.5GU6I",0.000115727954420123,0.0903899184707084,0.13018875956982,0.0420790099857877,0.0566979299820409,0.0117113529435198,5.2568734567996e-10,0.668817300568016,0.000115999959142665,0.0909647786453792,0.132608028033341,0.0428609547725049,0.0570585164554484,0.00332088886867634,4.81374524648017e-10,0.673070832784133,0,"",281.540585983783,371.519646087562,0.600650250251132,1.23841986535799e-10,0.560940088726865,3.37269926199535e-09,0.303726821348792,27.7798386304725,0.328722406884687,0.331182699431984
"GTEX.QXCU.0006.SM.2TC5K",0.0749323725613751,0.00020128172386184,0.20615843409247,0.0385090599197265,0.0104010102425558,0.0815360759353348,0.0411384050294459,0.54712336049523,0.0793634535222631,0.000214037135610513,0.221885513709882,0.0414467765065607,0.011060132023215,0.0244302884166942,0.0398047173480486,0.581795081337726,0,"",96.7247791160924,158.935205189139,0.822203713865043,1.73200495979935e-24,0.732035636390914,3.52045398314037e-17,0.605057917609536,14.9711224012325,0.650847028253954,0.45287663950477
"GTEX.131YS.0011.R10b.SM.5EQ5N",0.00746819459962251,0.00137256677153652,0.159014380659284,0.0560416575529686,0.0435634935227498,0.00700249866877148,9.35903370424508e-09,0.725537198866033,0.00745668844142314,0.00137593388260649,0.161340553298694,0.056861473785478,0.0436703612717941,0.0019779309221584,8.53684514125369e-09,0.727317049861,0,"",73.836147768383,80.1286411035299,0.139512420882617,0.17752908623019,0.127568330599427,0.217963073082536,0.0567797642391359,12.365509655463,0.154473291227408,0.274462801133967
"GTEX.QDVN.0726.SM.4B64L",4.64338980836683e-09,0.0178456932401859,0.10112184485537,0.00639178068462536,0.454560168959152,0.0642764231371865,9.91913923879804e-08,0.355803985288697,4.84210444870434e-09,0.0186838402657271,0.107157053172949,0.00677325837628698,0.475909199698105,0.018961750336967,9.44950407339046e-08,0.37251479881282,0,"",169.208953362576,217.975278509453,0.703863381858903,0,0.529489017251456,3.44769535984316e-08,0.329471177925559,30.6118872387286,0.403002519738334,0.644196014711303
"GTEX.ZF2S.3026.SM.4WWCH",0.000599014339537002,0.00208968576917649,0.0217110543330322,0.000710019276543201,2.23292233010055e-06,0.351550404482653,2.07245700587822e-07,0.623337381631028,0.000797870043757432,0.00279453555000096,0.0293868220541289,0.000961040851112931,2.98608571867532e-06,0.132467779413494,2.52183397177057e-07,0.83358871381839,0,"",1085.07706705816,1124.85488255502,0.225084076807786,0.0283053098572306,0.243526119024412,0.0174022548365791,0.0603351572145993,60.9597721576688,0.0677716481141004,0.376662618368972
"GTEX.WL46.0526.SM.3LK7W",0.00163622631543937,0.0683884746837096,0.0658092505852999,0.0237383456455558,0.0552705399355203,0.00526276714171743,6.50033789258051e-09,0.77989438919242,0.00163411760384635,0.0685735393469968,0.0667888012779392,0.0240916837053636,0.0554201064218351,0.00148690014343851,5.93078100547478e-09,0.782004845569799,0,"",230.729094704601,294.611816641003,0.625388039875641,1.243307448088e-11,0.626916934568879,1.07144305011259e-11,0.395009930938873,10.2448468936546,0.412528823955008,0.22010561080758
"GTEX.V955.2026.SM.3GAFA",0.000431780622356242,0.0130893577095616,0.0365741452500983,0.0337679147209061,0.315283729937873,0.0249761789097204,9.00557267102251e-09,0.575876883843912,0.000437536130688488,0.013316890326766,0.0376618567704015,0.0347721692183764,0.320764314533887,0.00715985923451951,8.33677593768597e-09,0.585887365448585,0,"",201.888345744562,221.137277126905,0.546582774483155,1.00400590575432e-08,0.246054348877918,0.0162358897786212,0.103513666961448,27.6082279521381,0.167164150924271,0.424123116156088
"GTEX.XV7Q.2126.SM.4BRVX",0.0432661109041981,0.0152495295282126,0.0962729151013265,0.015746026229205,0.0565183488914631,0.0163990440114355,1.99667029416534e-10,0.756548025134492,0.0435549882684959,0.0154127523385857,0.0984851912033135,0.0161078575655831,0.0571232910784759,0.00467020868137749,1.83625257998557e-10,0.764645710680543,0,"",57.1511212293488,78.025430073589,0.498789176829057,2.68307741673986e-07,0.557569410753192,4.37747868895281e-09,0.338866896321228,12.1628668872876,0.436995419139908,0.243451974865508
"GTEX.ZE7O.0126.SM.57WC1",0.00036989605134286,0.0174290096942148,0.0914465656122029,0.0398301613756439,0.0842833484168742,0.00246131517676318,1.96596256024298e-08,0.764179684013333,0.000368486778132301,0.0174320570424098,0.0925734356733578,0.0403209771442264,0.0842980848083372,0.000693644835616126,1.78917770329455e-08,0.764313295826143,0,"",173.456131385507,181.753153878774,0.51910047894024,7.06235781690185e-08,0.21229841252763,0.0388810927369753,0.0484958610089666,16.988311968559,0.077981190795024,0.235820315986667
"GTEX.13PVQ.1526.SM.5IFEQ",1.00170959825559e-05,0.00156578068781429,0.0363936323617843,1.61658510219156e-05,5.34960693220537e-05,0.517824803395516,1.00013091342824e-06,0.444135104407645,1.587398216766e-05,0.00249120058938783,0.0586065592245195,2.60327107751276e-05,8.51137330165096e-05,0.232142477662692,1.44789452065428e-06,0.706631294202921,0,"",1703.47771420082,1758.51155652249,0.476423137706864,1.05934574808548e-06,0.22315089590256,0.029727566969275,0.0505319579419712,88.4886961430838,0.0582752161968208,0.555864895592355
"GTEX.R53T.1026.SM.48FCO",0.00350030153023333,0.029187845333971,0.0684180428220197,0.0320015885368264,0.0745164754837202,0.0160867201892811,1.22529156163633e-08,0.776289013851033,0.0035228110271855,0.0294930466887592,0.0699731304882931,0.0327289591774078,0.0752956535632068,0.00458014376864602,1.12657303565104e-08,0.784406244020771,0,"",186.178185287614,203.738246639692,0.490173022774143,4.60696741186708e-07,0.376612313085812,0.000168790258178484,0.18689914621698,16.5543887272065,0.244373531732883,0.223710986148967
"GTEX.ZYT6.1626.SM.5E45R",0.00230301936289385,0.00113554643431743,0.0346382278711888,0.0204800699493636,0.0394021044545861,0.000705844175445737,2.86358236651989e-09,0.901335184888622,0.00229349235197868,0.00113537236065083,0.0350535607304967,0.0207256381130274,0.0393960643063486,0.000198854881097677,2.60522601771565e-09,0.901197014651174,0,"",118.55595915448,119.238491497861,0.28636454857094,0.00490267346409741,0.0261992432259156,0.80102453221344,0.00390369839731039,5.43434023234019,0.0226379174756003,0.0986648151113779
"GTEX.1122O.0326.SM.5H124",0.000510738835669163,0.0141957554337175,0.0951041462301292,0.0137463749450086,0.0145639165341596,0.305738645999012,1.09723049965443e-07,0.556140312299254,0.000650741987516229,0.0181594281733069,0.123136318982309,0.017798151575675,0.0186303855021296,0.110201625042701,1.27715567905461e-07,0.711423221020795,0,"",836.911487533736,876.891705957987,0.472943227029935,1.30043842389112e-06,0.26322421160778,0.00995903166327877,0.0728811063202506,61.0105530140755,0.0848468230285087,0.443859687700746
"GTEX.ZXG5.1626.SM.59HJK",0.00173002286912295,0.0216355061718013,0.0649507615466496,0.0246883870548873,0.470167709321121,0.00974642030057217,0.00290443383257822,0.404176758903267,0.00173384546244854,0.0217700444154611,0.0661484325895943,0.0251436329298939,0.473091400467301,0.00276332134291676,0.002659230905864,0.40669009188652,0,"",156.217191296865,205.107473945795,0.71960889985595,2.10761897843243e-16,0.576401536033891,9.81606002689418e-10,0.382399298862658,19.8633747091257,0.435944302374887,0.595823241096733
"GTEX.13VXU.0011.R3b.SM.5O9CU",0.00735711460620421,0.00106306704353621,0.164382362084258,0.0561697613546338,0.0330131168261739,0.00558709647636559,1.00918084330096e-10,0.73242748150791,0.00733780749167248,0.00106451836904517,0.166606053607589,0.0569296009177603,0.0330581871525203,0.00157642268783455,9.19525570547878e-11,0.733427409681626,0,"",71.8877886453816,78.0654481849241,0.141106468275055,0.172578910786387,0.144851119280628,0.161351001981803,0.0694345848690287,11.403461578382,0.16250883809775,0.26757251849209
"GTEX.11I78.2226.SM.5PNYA",0.00143751944546701,0.021298384227043,0.0516794606460866,0.0210566861409511,0.198306692256742,0.0225938848862692,1.94050513256476e-08,0.68362735299239,0.00145411277792888,0.0216304090789503,0.0531225731673646,0.0216446792633005,0.201398135693336,0.00646551297885341,1.79322662649053e-08,0.694284559108,0,"",132.335205325013,154.09234488807,0.593702427819394,2.28097850367084e-10,0.445184918224908,6.17228057185131e-06,0.247795284050939,16.987654464636,0.32425364635502,0.31637264700761
"GTEX.11ZUS.0526.SM.59884",0.00313247438081711,0.0492294213320636,0.0604992623355806,0.0370381433602008,0.190462896621979,0.00731710707535251,3.7401610082869e-08,0.652320657492397,0.00313278615767975,0.0494312584475412,0.0614851265133522,0.0376416974754138,0.191243780910672,0.00207019067127795,3.41719326806284e-08,0.65499512565213,0,"",419.682624035694,442.583389696826,0.66022753936654,3.38182079834533e-13,0.280488566260051,0.00590211389315462,0.0959851119598293,32.5381440666316,0.130928705636723,0.347679342507603
"GTEX.11P81.1426.SM.5P9JN",0.00170346022599878,0.0316758163836671,0.0450214059060613,0.026418600068548,0.0700598649801619,0.0163073124705882,1.1213061509911e-09,0.808813538843669,0.00171528697430461,0.0320233175226373,0.0460681331042807,0.0270328204971221,0.070828460257449,0.00464531210576348,1.03148998780204e-09,0.817686668506953,0,"",159.729625128618,182.318953181072,0.560295652433513,3.54590276981952e-09,0.432656867743739,1.19349661462749e-05,0.227907076697844,14.2248865686371,0.275991522315567,0.191186461156331
"GTEX.WEY5.1426.SM.4LMJ3",0.00204631368075518,0.028239806009007,0.0603546212792234,0.0215781983892701,0.0463852327559239,0.0121725023175853,1.37575244217821e-07,0.829223187992991,0.00205409194073016,0.0284605371651111,0.0615651537204178,0.0220109922436445,0.0467477942426816,0.00345664874691337,1.2616066911277e-07,0.835704655779832,0,"",225.558814455637,238.60264087926,0.479325388330069,8.91280824551473e-07,0.297095984013851,0.00345877293708879,0.129329907344036,16.411643071156,0.173466228757346,0.170776812007009
"GTEX.W5WG.2426.SM.4LMI6",0.0102986805836457,0.0126745918626737,0.110043401611821,0.0262512775115877,0.0298031750320538,0.0309849557938689,1.47395886700974e-11,0.77994391758961,0.0104738295057184,0.0129417083284202,0.113727288925313,0.027130083026243,0.0304312756343329,0.00891461323575591,1.36944721134558e-11,0.796381201330522,0,"",48.6189787518891,68.3696465784282,0.412171478817571,3.3214249139208e-05,0.62554764021348,1.22419471158525e-11,0.449723478666751,8.82031784372479,0.54139384329187,0.22005608241039
"GTEX.Y3IK.2826.SM.4WWDW",0.00262675192998647,0.0303120241777706,0.0670386031378959,0.0290020075184727,0.0813704509472153,0.00856295370640245,3.54403902206302e-09,0.781087205038217,0.00262941850572617,0.0304641669412375,0.0681934056033474,0.0295015941479328,0.0817788672640884,0.00242488956544114,3.24097119101002e-09,0.785007654731255,0,"",296.640401282355,308.316425368402,0.54031713424736,1.59073310481453e-08,0.27380815915715,0.00725432747205538,0.0979828621240631,19.3461149634653,0.138699680571288,0.218912794961783
"GTEX.11ZTT.1726.SM.5EQL4",0.00192882566278203,0.0820868441989284,0.0524212145098059,0.0346065859599431,0.130878896993253,0.0243548220933389,3.01695459193148e-09,0.673722807564994,0.00195325861328975,0.0834591668481963,0.0539449281837353,0.0356124865047562,0.133066922083117,0.00697717229154749,2.79107538420369e-09,0.684986062684282,0,"",187.575267267936,290.898421637555,0.633150072735349,5.7924519702003e-12,0.6852044557415,1.87655913114015e-14,0.551230395033059,14.0102540352197,0.577469101920155,0.326277192435006
"GTEX.XBEC.1026.SM.4QASM",5.78429977463862e-07,0.02033918712111,0.0992326949017635,0.0142354694977266,0.517265210477129,0.0240368731515717,0.00706226380586597,0.317827722614856,5.85804157434082e-07,0.0206808774820472,0.102125268450805,0.0146504248969333,0.525955062997576,0.00688663938759022,0.00653403736671202,0.323167103614179,0,"",223.805052081451,266.73399216593,0.663164856890446,2.44155225690917e-13,0.540642097878143,1.5535734926024e-08,0.233257122604443,35.3956133778044,0.275403797847288,0.682172277385144
"GTEX.11EQ9.0008.SM.5Q5DK",8.95400909979739e-05,0.174465245397689,0.041494485135241,0.00623046335973898,0.00479980699100584,0.00161180821170203,2.50987359784249e-08,0.771308625714889,8.9234966927349e-05,0.174566206382351,0.0420227707545979,0.00630978629106714,0.00480258458283447,0.000454421230247607,2.28510103017385e-08,0.771754972940965,0,"",274.912297839944,539.470741328274,0.55899132572382,3.9228807319015e-09,0.826168740937121,6.6828136187957e-25,0.777665727932832,28.4557526682018,0.794822631910063,0.228691374285111
"GTEX.139YR.0526.SM.5L3DG",0.00100601391362855,0.0109729458170792,0.0373216273462394,0.0227503718651723,0.159094646572039,0.0216707438546354,4.49107938449036e-08,0.747183605720413,0.00101709859740801,0.011138225743588,0.0383439110531662,0.0233735315754531,0.161491008673129,0.00619812885206415,4.1480675515251e-08,0.758438054024516,0,"",168.187730622717,176.616825682211,0.57987772331516,7.37141409713996e-10,0.0726077319832448,0.484397216486627,0.0142822453683459,21.2357571233525,0.0440019900469458,0.252816394279587
"GTEX.111YS.0006.SM.5NQBE",0.000944762010813877,1.64752260004385e-08,0.0123214870509482,0.0320899999914679,0.00331798864198408,0.0392174628384174,0.00183852961310177,0.910269753378041,0.000967902961476858,1.69462843909018e-08,0.0128277146335007,0.0334084157843521,0.00341285631719698,0.0113662342940563,0.00172074313915018,0.936296115923982,0,"",46.2276042678765,57.5649095688606,0.70143901032273,2.4430916943834e-15,0.470485238988289,1.50107548243292e-06,0.304341912851935,6.17640576275915,0.345476834184056,0.0897302466219593
"GTEX.TML8.0926.SM.4DXSJ",0.00202991594003044,0.119431065074732,0.0589009005616618,0.0189878286295904,0.0667667055634112,0.0160052427413579,5.45020836708679e-09,0.717878336039008,0.00204340189032912,0.12070541541272,0.0602524124140663,0.0194235142506864,0.0674791179809667,0.00455790968687935,5.0121592747291e-09,0.725538223352193,0,"",172.919938384846,362.265959244458,0.588047552658116,3.71020202640237e-10,0.835047408685367,7.2386278097924e-26,0.801715012240407,17.4020596011488,0.821264353623023,0.282121663960992
"GTEX.ZQG8.0008.SM.4YCE7",3.00058662830648e-07,0.195415255800738,0.104475938676466,0.00542373303763576,0.0124887883951732,0.00100189383192013,1.40160684732719e-07,0.681193950038719,2.98679459606486e-07,0.19529510843187,0.105679861967959,0.00548623315597467,0.0124811099001659,0.000282129567898964,1.27456332657281e-07,0.680775130840339,0,"",501.449956029255,722.47857448637,0.476820141206131,1.03470329280717e-06,0.667819414611197,1.44609249834094e-13,0.550899342679886,47.8505134357333,0.572892482339662,0.318806049961281
"GTEX.12ZZX.1226.SM.5EGHS",0.0332395868378879,0.0267394914714097,0.102187829247421,0.0617976732656271,0.127722797162128,0.0155650200064464,0.000795121292272719,0.631952480716806,0.0334210351931417,0.0269929989151381,0.104409549678952,0.0631412496418592,0.128933690789221,0.00442732779075091,0.000730354458192086,0.637943793532746,0,"",149.562425013436,171.943662149371,0.57904940545515,7.89445834296947e-10,0.393100065800085,8.12734977497803e-05,0.169820867351611,22.5496228889338,0.244535865463342,0.368047519283194
"GTEX.Q2AH.0326.SM.48U1K",0.000360817440373919,0.0343400876458647,0.0930597771833025,0.0291877919894941,0.0672568902084839,0.0770170673281181,1.40292758791318e-09,0.698777566801435,0.000379827017549804,0.0362938837758186,0.0995490474197288,0.0312231232094619,0.0710835039654786,0.0229357540573591,1.34917910932144e-09,0.738534859205424,0,"",188.136247961853,220.778708540748,0.646427884125482,1.49045661237253e-12,0.438037428089912,9.02017937985781e-06,0.253050336193445,23.2284542074339,0.321635240976146,0.301222433198565
"GTEX.Y3IK.1126.SM.51MSV",7.75020502534498e-08,0.00436999741395786,0.107415663269263,0.0640660824764623,0.0392411852692646,0.00114343544079039,1.14721566894738e-09,0.783763557480996,7.70960186952228e-08,0.00436449150477554,0.108583326520066,0.0647625135913839,0.039191743958016,0.00032177931456088,1.04255709981331e-09,0.782776066972622,0,"",81.9797652999258,86.1981927436227,0.32078786696531,0.00152718627422401,0.123371001414282,0.233610545722371,0.0340602323454604,10.6239590526371,0.0830768466678924,0.216236442519004
"GTEX.11NUK.2626.SM.5A5MB",0.00313756962628132,0.00440022171277275,0.0548652252137862,0.0175523684070989,0.0270921627057451,0.00238754083999887,3.6594728738286e-10,0.89056491112837,0.00312772083987691,0.0044039551173561,0.0555787207174778,0.0177806284003606,0.0271151492757456,0.000673307007273499,3.332645845241e-10,0.891320518308645,0,"",54.4133401771896,56.9687801141478,0.105461709969946,0.30908414283436,0.134603352179274,0.193426062879955,0.0520210767805317,6.58497938859838,0.146512208626794,0.10943508887163
"GTEX.OHPM.2626.SM.5SI7I",0.00114473901315768,0.00645585249977247,0.0272958587851928,0.0455515574080862,0.140855623189743,0.00710463932273452,1.62876646275378e-09,0.771591728152547,0.0011450131672836,0.00648322820961731,0.0277445399471376,0.0463003202833302,0.141452914201362,0.00201035958852327,1.48832862875899e-09,0.774863623114417,0,"",57.5941616219278,70.915483594407,0.498153987459726,2.79358626764349e-07,0.481975537732526,7.60157209876551e-07,0.324110740575869,7.85589421585437,0.40634164002086,0.228408271847453
"GTEX.ZP4G.2326.SM.57WEM",0.00171497911774102,0.0157848995117505,0.0254564466887719,0.0353091892729393,0.180115240281088,0.0404123718910397,9.10412186621155e-09,0.701206864132548,0.00175788444241428,0.0162445251406806,0.0265158795497222,0.0367786683352221,0.185359846401796,0.0117185409140052,8.52521949061478e-09,0.72162464669094,0,"",160.853213445309,176.173407858463,0.603915421402478,9.24692768238297e-11,0.304652228159206,0.00268412064578103,0.129773564233137,21.8147939513956,0.207887687050162,0.298793135867452
"GTEX.1445S.0626.SM.5LU3C",0.00375260561197607,0.000827494913881511,0.0668101713427346,0.0338025565890136,0.0560184749888899,0.00116137226360097,3.02069848790361e-09,0.837627321269205,0.00373626161645814,0.000827186428699456,0.0675964219718997,0.0342003595111041,0.0559975916346052,0.000327117303727474,2.74756359369797e-09,0.837315058785942,0,"",176.150706974553,177.246709051908,0.199321438164993,0.0528058404635546,0.0515561317333443,0.619763969613646,0.00774259507657472,8.15177302135648,0.0266026308828066,0.162372678730795
"GTEX.RU72.0326.SM.2TF5T",0.00289059707651081,0.0117589731094658,0.0415233398439023,0.0194834240936743,0.0940347858575297,0.00724237873280366,1.30091740231242e-10,0.823066501156022,0.00289201453862442,0.0118117983146409,0.0422164741406895,0.0198086539405253,0.0944572212870756,0.00204984894303706,1.18904600047598e-10,0.826763988716503,0,"",47.0693745940394,62.3176158907226,0.532064115533042,2.87544456072573e-08,0.547485041467846,9.3889535423911e-09,0.385876014483436,7.79554631103665,0.47148390232499,0.176933498843978
"GTEX.ZYWO.0226.SM.5GZX3",0.189110479537045,0.0211044595455091,0.0893647474802581,0.0415305446060738,0.0947555081715855,0.195973900187584,0.00393952032976273,0.364220840142182,0.219089353901498,0.0245478593637724,0.105207979335433,0.0488933813601425,0.110215799818188,0.0642290691588602,0.00416951024313834,0.423647046818968,0,"",211.324107293004,292.480337997957,0.585820268756999,2.90776606462918e-10,0.611309516412244,4.71321498066459e-11,0.372287916941065,39.9270815045402,0.43368276382629,0.635779159857818
"GTEX.ZAB5.0926.SM.5CVMV",0.0117751288973289,0.0121955899582921,0.115875057252657,0.0288873049997919,0.0593024919586563,0.0144469101113112,4.48268959675527e-09,0.757517512339273,0.0118307278376244,0.012302186897601,0.118307567158548,0.0294937224396838,0.0598208321257008,0.00410627922517376,4.11453235155377e-09,0.764138680201136,1,"",60.201741918299,74.3260726831344,0.448414392608915,5.1852426400929e-06,0.474369291108893,1.19595502311971e-06,0.314430950519653,10.9396624345378,0.441012930740031,0.242482487660727
"GTEX.14753.0926.SM.5Q5BI",0.000654102578878549,0.0126938441501417,0.0835321181336814,0.031819535978899,0.168262758183348,0.00714028786569258,4.4101353052308e-09,0.695897348699223,0.000653935737878765,0.0127413687750523,0.0848632135261735,0.0323265845092017,0.168892719003293,0.0020194478639599,4.02788576893864e-09,0.698502726556555,0,"",83.330871495777,100.970022995179,0.53649454960882,2.09671877807198e-08,0.512253233941318,1.11839298016236e-07,0.325844343280478,10.0936446177296,0.402094052296103,0.304102651300777
"GTEX.12BJ1.0006.SM.5SIB5",0.0089268237282421,3.22853176983606e-05,0.00629192014214876,0.0514339692096767,0.00157359371224073,0.043588937719375,0.00251294079296691,0.885639529377651,0.00917445309998827,3.33136334520812e-05,0.00657117746000894,0.0537167878030309,0.00162371405546829,0.0126732273059536,0.00235939960562607,0.913847927036472,0,"",101.44457287009,108.689104424363,0.697329650713029,4.1458673606269e-15,0.238427030305254,0.0199759925610635,0.0814443078632478,10.2905256083077,0.106888285163473,0.114360470622349
"GTEX.14ABY.0726.SM.5Q5DF",0.00672561468871796,0.0401810187187912,0.101285366887041,0.0251435193548638,0.0855188518435779,0.00620445201546909,5.66846509631837e-09,0.734941170823074,0.0067186222064817,0.0402998003195699,0.102818606113455,0.0255241373192333,0.0857716594239387,0.00175339345752795,5.17308643990126e-09,0.737113775986707,0,"",147.814989332256,184.579882778834,0.54317669625557,1.29089281672343e-08,0.554301542371807,5.62107511214326e-09,0.351327113345016,14.0765787428803,0.394496728926073,0.265058829176926
"GTEX.POMQ.2326.SM.5S2VS",0.00471075843240539,0.0390773247641257,0.0135846234866038,0.0228912178339062,0.311723330322973,0.0496001525725744,0.00128094108671282,0.557131651500699,0.00486375632525341,0.0405078796918999,0.0142529692634318,0.0240174359275346,0.323134995501882,0.0144874416658623,0.00120822036276126,0.577527301261375,0,"",95.8984682728317,167.830992312107,0.783614107060815,6.21209685082061e-21,0.746179399251225,4.05276800407981e-18,0.594628662792199,12.147664367711,0.63914108288604,0.442868348499301
"GTEX.13OVJ.1826.SM.5KM2D",1.06113541099513e-08,0.0420029428538905,0.0455265922178721,0.0140149933453684,0.206811540318889,0.0105606443533724,3.03058080975221e-08,0.681083245993446,1.06421017980053e-08,0.0422931500910614,0.0463979201371897,0.0142832246009043,0.208240445096818,0.00299622712994065,2.77663306194411e-08,0.685788994535654,0,"",179.6988526898,218.406802094441,0.635803681163177,4.43927320411432e-12,0.521667537283783,5.92875004456034e-08,0.313251532779085,17.0430737332043,0.360886192680793,0.318916754006554
"GTEX.PLZ5.0006.SM.2S1NZ",0.0285997773431322,0.000159564720789228,0.0509576963503197,0.0209995407382209,0.0056065271000206,0.0367894438332425,0.00713853212464284,0.849748917789632,0.0292554369355436,0.000163875687298562,0.0529700632507495,0.021828832164884,0.00575799886923322,0.0106462061774842,0.0066709682761708,0.872706618638636,0,"",40.5700229264274,56.9255094846465,0.601576908851364,1.14026959869984e-10,0.575278130540395,1.07603247474335e-09,0.430039233133717,7.69784867249059,0.498264788176874,0.150251082210368
"GTEX.RU1J.1326.SM.46MUL",0.00381064019353428,0.0375223923918385,0.0961602186362598,0.0181971507354921,0.0516754677366285,0.0174676523894788,6.60793727810266e-09,0.775166471308831,0.00383834040276985,0.0379463298136709,0.0984277944936307,0.0186262618613395,0.0522593101615857,0.00497746021901705,6.08061457198452e-09,0.783924496967372,0,"",124.606090538275,160.880188590465,0.492885489025692,3.8922032946895e-07,0.604780445833394,8.55352451734053e-11,0.464355411039635,9.93043139032068,0.506830464598972,0.224833528691169
"GTEX.OXRO.0011.R9A.SM.5S2W3",3.03727139533851e-05,0.000826317522699203,0.00998757316470677,0.0354143817011556,0.107784771573157,0.0161195095288129,1.43011643085946e-05,0.829822772631206,3.05890273710013e-05,0.000835531337608092,0.0102215983121351,0.036244198490682,0.108986620629956,0.00459263154868223,1.31579879642214e-05,0.839075672665602,0,"",81.5381748930933,87.4130183754812,0.547712299367365,9.231436106938e-09,0.416511710790923,2.68869161002651e-05,0.178303827843151,8.90080441439686,0.230982734117964,0.170177227368794
"GTEX.13111.1526.SM.5EGJX",0.00343005624462089,0.00543557724031884,0.0577971226678818,0.0200930485594155,0.0461917362669293,0.0029480037184375,4.7362338557028e-09,0.864104450566162,0.00342044383145084,0.00544202591950627,0.0585685143936751,0.0203612212761398,0.0462465373809832,0.000831643049148155,4.31469776654521e-09,0.865129609834399,0,"",68.8058561732857,72.1245495053778,0.154441073280916,0.135081738061462,0.146629121380452,0.156213934226781,0.0587535006886377,8.39870516183199,0.153505401852568,0.135895549433838
"GTEX.P4PP.3026.SM.3P61O",0.00417875863206823,0.038226794514373,0.0655263274597833,0.0462763517009615,0.269696561578354,0.0342426642207587,1.41918461627049e-10,0.541852541751783,0.00426119510743278,0.0391368373902874,0.0679010873528198,0.0479534672707748,0.276117069435238,0.0098782359097147,1.32208399639526e-10,0.554752107401524,0,"",445.415603138574,463.306483363628,0.564758498693194,2.50121888791591e-09,0.169516211797517,0.100532865902601,0.0557300557275571,41.5800087647859,0.107830465808783,0.458147458248217
"GTEX.13X6J.0011.R3b.SM.5P9K5",0.0063102793815875,0.00247205120826125,0.148046154412391,0.0488226778261228,0.0322397541220878,0.00517123338102785,1.36864394015407e-10,0.756937849531658,0.00629362362922767,0.00247538842450301,0.150046572422478,0.0494823759075199,0.032283277100385,0.00145906295729896,1.24703510481458e-10,0.757959699433884,0,"",73.2317602254677,78.3296926456229,0.142438656815297,0.168520433412319,0.0778118565880735,0.453547771072757,0.027446947414545,11.4711955080082,0.101594710365519,0.243062150468342
